Newport,Newport,BayArea,BayArea,Newport,BayArea
Fst_hist,Fst_Mod,Fst_hist,Fst_Mod,deltaFst,deltaFst
0,0.048,-0.001693089,0.035717557,0.048,0.037410646
0,0.048,-0.001686037,-0.020581347,0.048,-0.01889531
0,0.025617978,-0.001686037,-0.020581347,0.025617978,-0.01889531
0,0.025617978,-0.001665711,0.07203879,0.025617978,0.073704501
0,0.117913832,-0.001658081,-0.001665644,0.117913832,-7.56E-06
0,0.117913832,-0.001658081,-0.001665644,0.117913832,-7.56E-06
0,-0.025454545,-0.001658081,-0.023143684,-0.025454545,-0.021485603
0,0,-0.001658081,-0.023143684,0,-0.021485603
0,0,-0.001657247,-0.002252494,0,-0.000595247
0,0,-0.001656895,0.043372639,0,0.045029534
0,0,-0.001654862,-0.019149555,0,-0.017494693
0,0,-0.001654862,-0.019149555,0,-0.017494693
0,0.28,-0.001651215,-0.008497538,0.28,-0.006846323
0,0.28,-0.00164647,0.044187518,0.28,0.045833988
0,0,-0.00164647,0.026697466,0,0.028343936
0,0,-0.00164647,0.010270591,0,0.011917061
0,0,-0.00164647,0.010270591,0,0.011917061
0,0,-0.001643322,-0.010231706,0,-0.008588384
0,0.12,-0.001643322,-0.011201684,0.12,-0.009558362
0,0.12,-0.001633268,0.023264163,0.12,0.024897431
0,0.04,-0.001630292,-0.011997777,0.04,-0.010367485
0,0.04,-0.0016301,0.005581395,0.04,0.007211495
0,0,-0.0016301,0.005581395,0,0.007211495
0,0,-0.0016301,0.024590164,0,0.026220264
0,0,-0.001622441,0.027035997,0,0.028658438
0,-0.033015873,-0.001621825,0.008196721,-0.033015873,0.009818546
0,-0.033015873,-0.001620037,0.005650576,-0.033015873,0.007270613
0,0,-0.001619329,-0.016440281,0,-0.014820952
0,0,-0.001617387,-0.022367704,0,-0.020750317
0,0,-0.001617387,-0.022367704,0,-0.020750317
0,0,-0.001615219,0.006407642,0,0.008022861
0,0,-0.001613431,0.025814457,0,0.027427888
0,0.068897959,-0.001611935,-0.02264356,0.068897959,-0.021031625
0,0.068897959,-0.001611935,-0.02264356,0.068897959,-0.021031625
0,0,-0.001609545,-0.012233607,0,-0.010624062
0,0,-0.001609545,-0.012233607,0,-0.010624062
0,0.04,-0.001605232,0.091257705,0.04,0.092862937
0,0.04,-0.001603996,0.00537638,0.04,0.006980376
0,0,-0.001601783,-0.020234192,0,-0.018632409
0,-0.021768707,-0.001600125,-0.008319016,-0.021768707,-0.006718891
0,-0.021768707,-0.001598501,0.003544998,-0.021768707,0.005143499
0,0,-0.001593916,0.02592199,0,0.027515906
0,0,-0.001593916,0.021356185,0,0.022950101
0,0,-0.001593899,0.003651967,0,0.005245866
0,0,-0.001593794,0.048895486,0,0.05048928
0,0.044496957,-0.001593794,0.048895486,0.044496957,0.05048928
0,0.044496957,-0.001593648,0.052076983,0.044496957,0.053670631
0,0,-0.001591155,0.017600758,0,0.019191913
0,0.19047619,-0.001584512,-0.003655928,0.19047619,-0.002071416
0,0.19047619,-0.00158429,0.002180346,0.19047619,0.003764636
0,0,-0.001580096,0.011457444,0,0.01303754
0,0.04,-0.001577858,0.000982873,0.04,0.002560731
0,0.04,-0.001577858,0.000982873,0.04,0.002560731
0,-0.029411765,-0.001574027,-0.007154164,-0.029411765,-0.005580137
0,0,-0.001571864,-0.006339845,0,-0.004767981
0,0.015438596,-0.001571859,-0.011599097,0.015438596,-0.010027238
0,0.025142857,-0.001569672,0.055433648,0.025142857,0.05700332
0,0.06088993,-0.001569672,0.055433648,0.06088993,0.05700332
0,0.06088993,-0.001567313,0.1046138,0.06088993,0.106181113
0,0,-0.001567313,0.1046138,0,0.106181113
0,0,-0.001565044,0.00399037,0,0.005555414
0,0.019130435,-0.001564617,0.023595628,0.019130435,0.025160245
0,0.022278481,-0.001549714,0.159265408,0.022278481,0.160815122
0,0.026666667,-0.001549714,0.159265408,0.026666667,0.160815122
0,0.026666667,-0.001538036,0.021919381,0.026666667,0.023457417
0,0.019130435,-0.001524762,0.017804799,0.019130435,0.019329561
0,0.021728395,-0.001524762,0.017804799,0.021728395,0.019329561
0,0,-0.001517128,0.008912769,0,0.010429897
0,0,-0.001516829,0.02289264,0,0.024409469
0,0,-0.001516829,0.02289264,0,0.024409469
0,0,-0.001516535,0.000868527,0,0.002385062
0,0.026666667,-0.001516535,0.096374396,0.026666667,0.097890931
0,0.026666667,-0.001515775,0.031107535,0.026666667,0.03262331
0,-0.021768707,-0.00151533,-0.014492754,-0.021768707,-0.012977424
0,-0.021768707,-0.001515092,-0.009942778,-0.021768707,-0.008427686
0,0,-0.001515092,-0.009942778,0,-0.008427686
0,0,-0.001514798,0.018266779,0,0.019781577
0,0,-0.001514798,0.018266779,0,0.019781577
0,0,-0.001514495,0.00035562,0,0.001870115
0,0,-0.001512033,-0.002104564,0,-0.000592531
0,0,-0.001512033,-0.002104564,0,-0.000592531
0,0,-0.001512029,0.002126717,0,0.003638746
0,0.04,-0.001512029,0.002126717,0.04,0.003638746
0,0.04,-0.001510878,0,0.04,0.001510878
0,0,-0.001510878,0,0,0.001510878
0,0,-0.001510878,0.04,0,0.041510878
0,0,-0.001510878,0.044187518,0,0.045698396
0,0,-0.001510878,0.044187518,0,0.045698396
0,0,-0.001510878,0.06557377,0,0.067084648
0,0,-0.001510878,0.024299016,0,0.025809894
0,0,-0.001510878,0.024299016,0,0.025809894
0,0.026666667,-0.001502043,0.036790336,0.026666667,0.038292379
0,0.026666667,-0.001498343,-0.017605067,0.026666667,-0.016106724
0,0.048,-0.001498343,-0.017605067,0.048,-0.016106724
0,0,-0.001497379,0.016027894,0,0.017525273
0,0,-0.001493479,0.078936642,0,0.080430121
0,0,-0.001493025,0.024766124,0,0.026259149
0,0,-0.001491072,0.022833355,0,0.024324427
0,-0.016563147,-0.001489184,0.020316113,-0.016563147,0.021805297
0,0.055401361,-0.001487972,-0.011346249,0.055401361,-0.009858277
0,0.06,-0.001481634,-0.003926689,0.06,-0.002445055
0,0,-0.001481634,-0.003926689,0,-0.002445055
0,0,-0.001475283,0.020159504,0,0.021634787
0,0,-0.001475283,0.020159504,0,0.021634787
0,0,-0.001472971,-0.008866511,0,-0.00739354
0,0,-0.001472971,-0.008866511,0,-0.00739354
0,0,-0.001467625,0.010687281,0,0.012154906
0,0.026666667,-0.0014666,0.187438598,0.026666667,0.188905198
0,0.026666667,-0.0014666,0.187438598,0.026666667,0.188905198
0,0,-0.001465058,-0.013122401,0,-0.011657343
0,0,-0.00146245,0.032650602,0,0.034113052
0,0,-0.00146245,0.032650602,0,0.034113052
0,0,-0.00145222,0.02156472,0,0.02301694
0,0,-0.001449306,0.009192585,0,0.010641891
0,0,-0.001449306,0.009192585,0,0.010641891
0,0.04,-0.001436582,0.038475853,0.04,0.039912435
0,0,-0.001436582,0.038475853,0,0.039912435
0,0,-0.001425079,-0.017415206,0,-0.015990127
0,0.02,-0.00141767,0.00799085,0.02,0.00940852
0,0,-0.00141767,0.00799085,0,0.00940852
0,0.026666667,-0.001415148,-0.008315514,0.026666667,-0.006900366
0,0,-0.001411922,0.029367184,0,0.030779106
0,0,-0.001406644,0.142077707,0,0.143484351
0,0,-0.001406644,0.142077707,0,0.143484351
0,-0.021298701,-0.001404135,0.031235401,-0.021298701,0.032639536
0,0,-0.001399506,0.041347556,0,0.042747062
0,0.04,-0.001396915,0.013688961,0.04,0.015085876
0,0,-0.001395177,0.00835929,0,0.009754467
0,0,-0.001391766,2.58E-05,0,0.001417566
0,0.12,-0.001381839,0.006355294,0.12,0.007737133
0,0.12,-0.001381839,0.006355294,0.12,0.007737133
0,0.024761905,-0.001380155,0.029243344,0.024761905,0.030623499
0,0.024761905,-0.001378443,-0.018176478,0.024761905,-0.016798035
0,0.04,-0.001373195,0.024766124,0.04,0.026139319
0,0.034285714,-0.001369996,0.017890663,0.034285714,0.019260659
0,0.034285714,-0.001362538,0.008072107,0.034285714,0.009434645
0,0.12,-0.001353372,0.021747963,0.12,0.023101335
0,0,-0.001352558,0.118032787,0,0.119385345
0,0,-0.001351572,0.024376598,0,0.02572817
0,0.016,-0.001347507,0.008106171,0.016,0.009453678
0,0,-0.001343003,0.003229011,0,0.004572014
0,0,-0.001343003,0.003229011,0,0.004572014
0,0.08,-0.001343003,0.044709389,0.08,0.046052392
0,0.06,-0.001343003,0.044709389,0.06,0.046052392
0,0.053333333,-0.001343003,-0.014492754,0.053333333,-0.013149751
0,0.053333333,-0.001343003,-0.014492754,0.053333333,-0.013149751
0,0.162907268,-0.001343003,-0.019215102,0.162907268,-0.017872099
0,0.162907268,-0.001341867,2.30E-05,0.162907268,0.001364867
0,0.026666667,-0.001338139,0.005108732,0.026666667,0.006446871
0,0,-0.001334246,0.020302197,0,0.021636443
0,0,-0.001332073,0.01933978,0,0.020671853
0,0,-0.001320395,0.012038417,0,0.013358812
0,0,-0.001314825,-0.00031418,0,0.001000645
0,0,-0.001308446,-0.012816581,0,-0.011508135
0,0,-0.001308446,-0.012816581,0,-0.011508135
0,0,-0.001308412,0.0384307,0,0.039739112
0,0,-0.001308412,0.0384307,0,0.039739112
0,0,-0.001297219,0.013879532,0,0.015176751
0,0.044126984,-0.001297219,0.013879532,0.044126984,0.015176751
0,0.044126984,-0.001289532,-0.010910935,0.044126984,-0.009621403
0,0,-0.001289532,-0.010910935,0,-0.009621403
0,0,-0.001287714,0.008222222,0,0.009509936
0,0,-0.001287714,0.008222222,0,0.009509936
0,0,-0.001284895,-0.012724497,0,-0.011439602
0,0.058741917,-0.001284895,-0.012724497,0.058741917,-0.011439602
0,0,-0.001280709,0.007911899,0,0.009192608
0,0,-0.001280709,0.007911899,0,0.009192608
0,0.026666667,-0.0012732,0.001115367,0.026666667,0.002388567
0,0,-0.001260012,0.12,0,0.121260012
0,0,-0.001260012,0.12,0,0.121260012
0,0,-0.001230567,-0.013356508,0,-0.012125941
0,0,-0.001230567,-0.013356508,0,-0.012125941
0,0.046315789,-0.001225168,-0.007846861,0.046315789,-0.006621693
0,0.046315789,-0.001225168,-0.007846861,0.046315789,-0.006621693
0,0.02,-0.001222616,0.03230037,0.02,0.033522986
0,0.04,-0.001217215,0.040439824,0.04,0.041657039
0,0.04,-0.001208703,0.020725141,0.04,0.021933844
0,-0.00699793,-0.001208703,0.023462175,-0.00699793,0.024670878
0,-0.00699793,-0.001206346,-0.013432106,-0.00699793,-0.01222576
0,0,-0.001202838,0.013990955,0,0.015193793
0,0,-0.001202838,0.013990955,0,0.015193793
0,0,-0.001202838,-0.016671539,0,-0.015468701
0,0,-0.001202838,0.008574413,0,0.009777251
0,0,-0.001202838,0.008856609,0,0.010059447
0,0,-0.001202601,-0.002643502,0,-0.001440901
0,0,-0.001196383,0.015584973,0,0.016781356
0,0,-0.001196383,0.015584973,0,0.016781356
0,0,-0.001194707,0.074515648,0,0.075710355
0,0.033462033,-0.001194707,0.074515648,0.033462033,0.075710355
0,0.033462033,-0.001192517,0.026901064,0.033462033,0.028093581
0,0,-0.001192517,0.026901064,0,0.028093581
0,0,-0.00118916,-0.002087655,0,-0.000898495
0,0,-0.00118916,-0.002087655,0,-0.000898495
0,0.04,-0.001173843,0.050218011,0.04,0.051391854
0,0.04,-0.001173456,0.00454992,0.04,0.005723376
0,0.04,-0.001173456,0.00454992,0.04,0.005723376
0,0.058237082,-0.001168458,-0.004290665,0.058237082,-0.003122207
0,0.058237082,-0.001168458,-0.004290665,0.058237082,-0.003122207
0,0,-0.001168193,0.022949616,0,0.024117809
0,0,-0.001168193,0.022949616,0,0.024117809
0,0,-0.001167289,-0.019429265,0,-0.018261976
0,0,-0.001167289,0,0,0.001167289
0,0,-0.001154012,0.013535646,0,0.014689658
0,0.12,-0.001146906,0.054932615,0.12,0.056079521
0,0,-0.001141553,-0.008545082,0,-0.007403529
0,0,-0.001141553,-0.020752884,0,-0.019611331
0,0.02,-0.001141553,0.024590164,0.02,0.025731717
0,0.06,-0.001141553,0.024590164,0.06,0.025731717
0,0.013333333,-0.001135649,-0.024270243,0.013333333,-0.023134594
0,0.013333333,-0.001135649,-0.024270243,0.013333333,-0.023134594
0,0,-0.001135539,-0.001963934,0,-0.000828395
0,0,-0.001134634,0.006870084,0,0.008004718
0,0,-0.001134634,0.006870084,0,0.008004718
0,0,-0.001134592,-0.018196424,0,-0.017061832
0,0,-0.001134592,-0.018196424,0,-0.017061832
0,0,-0.001129807,0.061080355,0,0.062210162
0,0,-0.001129807,0.061080355,0,0.062210162
0,0.08,-0.00111504,0.013493922,0.08,0.014608962
0,0.08,-0.001111059,-0.00207108,0.08,-0.000960021
0,0,-0.001107585,-0.009787954,0,-0.008680369
0,0,-0.001099509,0.044652615,0,0.045752124
0,0,-0.001099509,0.044652615,0,0.045752124
0,0,-0.00109243,0.012895685,0,0.013988115
0,0,-0.001087658,0.101684853,0,0.102772511
0,0.142857143,-0.001087658,0.101684853,0.142857143,0.102772511
0,0.142857143,-0.00108549,0.006986407,0.142857143,0.008071897
0,0.04,-0.001083925,0.048550291,0.04,0.049634216
0,0.04,-0.001081964,0.032273757,0.04,0.033355721
0,0,-0.001081471,0.008879781,0,0.009961252
0,0,-0.001081471,0.008879781,0,0.009961252
0,0,-0.001076812,0.004619147,0,0.005695959
0,0,-0.001076812,0.004619147,0,0.005695959
0,0.04,-0.001076109,0.026887038,0.04,0.027963147
0,0.04,-0.001076109,0.026887038,0.04,0.027963147
0,0.026666667,-0.001074356,0.023877897,0.026666667,0.024952253
0,0.026666667,-0.001074356,0.023877897,0.026666667,0.024952253
0,0,-0.001066195,0.002535869,0,0.003602064
0,0,-0.001066195,0.002535869,0,0.003602064
0,0,-0.001060837,0.01601964,0,0.017080477
0,0,-0.001053213,0.026639344,0,0.027692557
0,0,-0.00104916,0.046464983,0,0.047514143
0,0,-0.001047874,0.047048289,0,0.048096163
0,0,-0.001047542,0.030349199,0,0.031396741
0,0,-0.001047542,0.030349199,0,0.031396741
0,0,-0.001031289,0.094454333,0,0.095485622
0,0.04,-0.001031289,0.094454333,0.04,0.095485622
0,0.04,-0.00102815,0.046732171,0.04,0.047760321
0,0.095238095,-0.00102815,0.046732171,0.095238095,0.047760321
0,0.095238095,-0.001027543,0.023559155,0.095238095,0.024586698
0,0,-0.001027543,0.023559155,0,0.024586698
0,0,-0.00102719,0.016744455,0,0.017771645
0,0.026666667,-0.00102719,0.016744455,0.026666667,0.017771645
0,0,-0.001023656,0.006737098,0,0.007760754
0,0,-0.00101784,0.00498514,0,0.00600298
0,0,-0.001017828,0.020042962,0,0.02106079
0,0,-0.001017828,0.020042962,0,0.02106079
0,0,-0.001015537,0.003581761,0,0.004597298
0,0.033462033,-0.001015537,0.003581761,0.033462033,0.004597298
0,0.047619048,-0.001005566,-0.000691537,0.047619048,0.000314029
0,0,-0.001005566,-0.000691537,0,0.000314029
0,0,-0.0009999,-0.019429265,0,-0.018429365
0,0,-0.0009999,-0.019429265,0,-0.018429365
0,0,-0.000997288,0.041232698,0,0.042229986
0,0,-0.000993661,-0.017780905,0,-0.016787244
0,0,-0.000982383,-0.021624985,0,-0.020642602
0,0.064,-0.000982383,-0.021624985,0.064,-0.020642602
0,0,-0.000980604,0.004201837,0,0.005182441
0,0.08,-0.000980604,0.004201837,0.08,0.005182441
0,0,-0.000972149,-0.007894512,0,-0.006922363
0,0,-0.00096691,0.035980832,0,0.036947742
0,0,-0.000954977,0.001210454,0,0.002165431
0,0,-0.000954977,0.001210454,0,0.002165431
0,0,-0.000953754,-0.017505913,0,-0.016552159
0,0.06,-0.000950561,0,0.06,0.000950561
0,0,-0.000950561,0,0,0.000950561
0,0,-0.000948823,0.013042182,0,0.013991005
0,0,-0.000948823,0.013042182,0,0.013991005
0,0,-0.000946138,-0.022174166,0,-0.021228028
0,-0.021768707,-0.000946138,0,-0.021768707,0.000946138
0,-0.030377668,-0.000940916,-0.015777337,-0.030377668,-0.014836421
0,-0.022222222,-0.000940415,0.05809388,-0.022222222,0.059034295
0,0,-0.000940415,0.05809388,0,0.059034295
0,0,-0.000939673,0.003987156,0,0.004926829
0,0,-0.000939673,0.003987156,0,0.004926829
0,0,-0.000935127,0.040371438,0,0.041306565
0,0,-0.000934479,0.028068596,0,0.029003075
0,0,-0.000926564,0.039103625,0,0.040030189
0,0,-0.000924999,-0.018810603,0,-0.017885604
0,0.095238095,-0.000923734,-0.000432982,0.095238095,0.000490752
0,0.095238095,-0.000923734,-0.000432982,0.095238095,0.000490752
0,0,-0.000923179,0.00038131,0,0.001304489
0,0,-0.000913886,0.08,0,0.080913886
0,-0.016563147,-0.000913886,0.099133058,-0.016563147,0.100046944
0,0,-0.000913886,0.099133058,0,0.100046944
0,0,-0.000913886,-0.016902502,0,-0.015988616
0,0,-0.000909104,0.018385093,0,0.019294197
0,0,-0.000909104,0.018385093,0,0.019294197
0,0.04,-0.000908777,0.033568004,0.04,0.034476781
0,0.026666667,-0.000908777,0.033568004,0.026666667,0.034476781
0,0.026666667,-0.000907185,0.022310712,0.026666667,0.023217897
0,0,-0.000905383,0.01438733,0,0.015292713
0,0,-0.000905196,-0.013355468,0,-0.012450272
0,0.085385878,-0.000898907,0.002180346,0.085385878,0.003079253
0,0,-0.000892938,0.001409747,0,0.002302685
0,0,-0.000889521,0.006088993,0,0.006978514
0,0.047619048,-0.000889521,0.006088993,0.047619048,0.006978514
0,0,-0.000879324,-0.002552245,0,-0.001672921
0,0,-0.000872524,-0.010758197,0,-0.009885673
0,0.024761905,-0.000872524,-0.010758197,0.024761905,-0.009885673
0,0,-0.000872524,0,0,0.000872524
0,0.04,-0.000872524,0,0.04,0.000872524
0,0.104880952,-0.000872524,-0.007947857,0.104880952,-0.007075333
0,0.104880952,-0.000872524,-0.009078057,0.104880952,-0.008205533
0,0.06,-0.000872524,0.012542373,0.06,0.013414897
0,0.047877719,-0.000869453,0.007997354,0.047877719,0.008866807
0,0.02,-0.000869453,0.007997354,0.02,0.008866807
0,0.02,-0.000861512,-0.018406242,0.02,-0.01754473
0,0.04,-0.000861512,-0.018406242,0.04,-0.01754473
0,0,-0.000851269,0.007569353,0,0.008420622
0,0,-0.000851269,0.007569353,0,0.008420622
0,0,-0.000850976,0.021621727,0,0.022472703
0,0,-0.000850976,0.021621727,0,0.022472703
0,0.004859086,-0.00083433,0.03144316,0.004859086,0.03227749
0,0,-0.00083433,0.03144316,0,0.03227749
0,0.095238095,-0.00083433,-0.011494253,0.095238095,-0.010659923
0,0,-0.00083433,-0.011494253,0,-0.010659923
0,0.033462033,-0.00083433,0.065161357,0.033462033,0.065995687
0,0.063809524,-0.000834076,0.007243513,0.063809524,0.008077589
0,0.074285714,-0.00083022,-0.010600589,0.074285714,-0.009770369
0,0.04,-0.000828227,0.045352686,0.04,0.046180913
0,0.04,-0.000820616,0.020662429,0.04,0.021483045
0,-0.021276596,-0.000816763,-0.005912554,-0.021276596,-0.005095791
0,0,-0.000815146,-0.00948381,0,-0.008668664
0,0.025142857,-0.000808775,-0.012217754,0.025142857,-0.011408979
0,0.025142857,-0.000808775,-0.012217754,0.025142857,-0.011408979
0,0.04,-0.000808372,0.017915444,0.04,0.018723816
0,0,-0.000801089,0.08,0,0.080801089
0,0,-0.000794883,-0.018668628,0,-0.017873745
0,0,-0.000794883,-0.018994389,0,-0.018199506
0,0,-0.000793664,0.00666892,0,0.007462584
0,0,-0.000793664,0.00666892,0,0.007462584
0,0,-0.000787278,0.019374863,0,0.020162141
0,0,-0.000787278,0.019374863,0,0.020162141
0,0.024150943,-0.000776159,0.021296115,0.024150943,0.022072274
0,0.026666667,-0.00077589,0.014873169,0.026666667,0.015649059
0,0.074285714,-0.000769565,0.004843517,0.074285714,0.005613082
0,0.074285714,-0.000769046,0.043715847,0.074285714,0.044484893
0,-0.020363636,-0.000769046,0.043715847,-0.020363636,0.044484893
0,-0.020363636,-0.000768069,-0.014387036,-0.020363636,-0.013618967
0,0.020984665,-0.000768069,-0.015490992,0.020984665,-0.014722923
0,0,-0.00076708,0.032896175,0,0.033663255
0,0,-0.00076708,0.032896175,0,0.033663255
0,0,-0.000766947,0.045261584,0,0.046028531
0,0,-0.000765398,-0.009180328,0,-0.00841493
0,0.047619048,-0.000764768,0.014873169,0.047619048,0.015637937
0,0.047619048,-0.00076192,0.024495538,0.047619048,0.025257458
0,0.032,-0.000758299,5.75E-05,0.032,0.000815799
0,0,-0.000757641,0.005107251,0,0.005864892
0,0,-0.000757641,0.005107251,0,0.005864892
0,0,-0.000756192,0.035352431,0,0.036108623
0,0.06088993,-0.000752138,-0.01151184,0.06088993,-0.010759702
0,0,-0.00075061,0.083282787,0,0.084033397
0,0.011518738,-0.00075061,0.083282787,0.011518738,0.084033397
0,0,-0.00074117,-0.013783274,0,-0.013042104
0,-0.010341463,-0.000736499,0.013556792,-0.010341463,0.014293291
0,0,-0.000735507,0.010508197,0,0.011243704
0,0.016,-0.000727738,0.02000681,0.016,0.020734548
1.89E-05,0.032,-0.000719496,0.010260205,0.0319811,0.010979701
1.89E-05,0.032,-0.000719496,0.010603689,0.0319811,0.011323185
1.97E-05,0.017712322,-0.000715223,0.003240603,0.017692622,0.003955826
2.10E-05,0.056400742,-0.000706115,0.018266979,0.056379742,0.018973094
2.10E-05,-0.00173913,-0.000706115,0.018266979,-0.00176013,0.018973094
2.12E-05,0.017712322,-0.000706115,0.007295945,0.017691122,0.00800206
2.25E-05,0.061356421,-0.000694489,-0.011435263,0.061333921,-0.010740774
2.85E-05,0,-0.000656851,-0.000260965,-0.0000285,0.000395886
0.000130729,0.037683215,-0.000656851,-0.000260965,0.037552486,0.000395886
0.000142633,0.017087379,-0.000650546,0.019723267,0.016944746,0.020373813
0.000142633,0.017087379,-0.000649762,-0.017891172,0.016944746,-0.01724141
0.000170242,0.010811429,-0.000649762,-0.017891172,0.010641187,-0.01724141
0.000191791,0.056,-0.000640428,-0.004384465,0.055808209,-0.003744037
0.000192871,0.036017316,-0.000640428,-0.004384465,0.035824445,-0.003744037
0.000192871,0.036017316,-0.000639513,-0.01017203,0.035824445,-0.009532517
0.000212653,0.007448472,-0.000638002,-0.015057315,0.007235819,-0.014419313
0.000222638,0.024416891,-0.000638002,-0.015057315,0.024194253,-0.014419313
0.000222638,0.024416891,-0.000635314,0.033741488,0.024194253,0.034376802
0.000234747,0.194140127,-0.000622935,0.116312402,0.19390538,0.116935337
0.000236281,0.063116883,-0.00061431,0.039461732,0.062880602,0.040076042
0.000236281,0.063116883,-0.000611664,0.031451991,0.062880602,0.032063655
0.000284023,0.06466914,-0.000610835,-0.023592752,0.064385117,-0.022981917
0.00030738,-0.034471545,-0.000610835,0,-0.034778925,0.000610835
0.000322373,0.019636364,-0.000610835,0,0.019313991,0.000610835
0.000322373,0.019636364,-0.000610835,-0.027008869,0.019313991,-0.026398034
0.000322373,0.04,-0.000610835,-0.027008869,0.039677627,-0.026398034
0.000322373,0.04,-0.000610633,-0.013059183,0.039677627,-0.01244855
0.000322373,0.04,-0.000610633,-0.013059183,0.039677627,-0.01244855
0.0003276,0.046666667,-0.000608828,0.006614861,0.046339067,0.007223689
0.0003276,0.046666667,-0.000608223,0.005932865,0.046339067,0.006541088
0.000340483,0.029285714,-0.000608223,0.005932865,0.028945231,0.006541088
0.000353415,-0.012360972,-0.000606121,0.011104487,-0.012714387,0.011710608
0.00036075,0.033462033,-0.000606121,0.011104487,0.033101283,0.011710608
0.00036075,0.033462033,-0.000602914,0.017580796,0.033101283,0.01818371
0.000374705,-0.013391053,-0.000600951,0.021606401,-0.013765758,0.022207352
0.000381388,-0.009960682,-0.000600951,0.021606401,-0.01034207,0.022207352
0.000381388,-0.009960682,-0.00059472,0.065192528,-0.01034207,0.065787248
0.000394332,0.117277119,-0.000594019,-0.004107714,0.116882787,-0.003513695
0.000460316,0.029844665,-0.000589619,0.062399666,0.029384349,0.062989285
0.000487329,0.098630137,-0.000582056,0.031825363,0.098142808,0.032407419
0.000487329,0.098630137,-0.000582056,0.031825363,0.098142808,0.032407419
0.000513611,0,-0.000575845,-0.007865622,-0.000513611,-0.007289777
0.000513611,0,-0.000575845,-0.009525453,-0.000513611,-0.008949608
0.000513611,-0.017011494,-0.000575204,0.01540255,-0.017525105,0.015977754
0.000523697,0.179638752,-0.000575204,0.01540255,0.179115055,0.015977754
0.000523697,0.16407949,-0.000575204,0.01540255,0.163555793,0.015977754
0.000523697,0.346466165,-0.000575204,0.01540255,0.345942468,0.015977754
0.000523697,0.346466165,-0.000570915,0.033115144,0.345942468,0.033686059
0.000561167,0.019393939,-0.000568825,0.02379932,0.018832772,0.024368145
0.000577201,0.282116402,-0.000567282,0.065192528,0.281539201,0.06575981
0.000577201,0.282116402,-0.000566335,-0.000995986,0.281539201,-0.000429651
0.000590237,0.11971823,-0.000566059,0.016393443,0.119127993,0.016959502
0.000590237,0.11971823,-0.000565119,0.082846059,0.119127993,0.083411178
0.000591243,0.09260447,-0.00056235,0.010524512,0.092013227,0.011086862
0.000608579,0.021576064,-0.000560167,0.051147541,0.020967485,0.051707708
0.000608579,0.021576064,-0.00055923,0.006409958,0.020967485,0.006969188
0.000640438,0.005886576,-0.000549966,0.008110747,0.005246138,0.008660713
0.000667631,0.108653228,-0.000549541,0.038739084,0.107985597,0.039288625
0.000669187,-0.007299539,-0.000538449,0.021032481,-0.007968726,0.02157093
0.000688705,0.019393939,-0.000538449,0.021032481,0.018705234,0.02157093
0.000691812,0.081167435,-0.000537475,0.015328852,0.080475623,0.015866327
0.000700788,0.078699187,-0.000537475,0.015328852,0.077998399,0.015866327
0.000700788,0.078699187,-0.000535171,-0.008190308,0.077998399,-0.007655137
0.00074615,-0.033902746,-0.000535171,-0.008190308,-0.034648896,-0.007655137
0.000753951,0.052130326,-0.000531834,0.015469,0.051376375,0.016000834
0.000753951,0.052130326,-0.000531149,0.043342468,0.051376375,0.043873617
0.000758229,0.049138804,-0.00052893,0.061599177,0.048380575,0.062128107
0.000758229,0.153015873,-0.000527069,0.111275984,0.152257644,0.111803053
0.000758229,0.153015873,-0.000527069,0.111275984,0.152257644,0.111803053
0.000813723,0.098584842,-0.000523629,0.018083583,0.097771119,0.018607212
0.000837916,0.212432026,-0.000522731,-0.004678287,0.21159411,-0.004155556
0.000837916,0.212432026,-0.000512571,-0.004866488,0.21159411,-0.004353917
0.000850072,-2.44E-05,-0.000512571,-0.004866488,-0.000874472,-0.004353917
0.000879943,0.028359788,-0.000511588,0.027517564,0.027479845,0.028029152
0.00089553,-2.84E-05,-0.000511285,-0.025003194,-0.00092393,-0.024491909
0.000910361,0.089565217,-0.000500336,-0.011865141,0.088654856,-0.011364805
0.000914034,0.014910476,-0.000496327,0.008196721,0.013996442,0.008693048
0.000979824,0.094924758,-0.000490585,-0.027232401,0.093944934,-0.026741816
0.000985083,0.014938272,-0.000490585,0.045642175,0.013953189,0.04613276
0.000985083,0.014938272,-0.000490585,-0.02817433,0.013953189,-0.027683745
0.000994349,0.053333333,-0.000490585,-0.02817433,0.052338984,-0.027683745
0.001014934,0.011214071,-0.000486605,-0.000190621,0.010199137,0.000295984
0.00108648,0.02998713,-0.000485638,0.032786885,0.02890065,0.033272523
0.00108648,0.02998713,-0.000485638,0.032786885,0.02890065,0.033272523
0.001114243,0.073032581,-0.000481111,0.230048525,0.071918338,0.230529636
0.001114243,0.073032581,-0.000480654,0.042660132,0.071918338,0.043140786
0.001116427,0.042350031,-0.000478021,0.012679691,0.041233604,0.013157712
0.001116427,0.042350031,-0.000477292,0.015405886,0.041233604,0.015883178
0.001116427,-0.022193878,-0.000477292,-0.008545082,-0.023310305,-0.00806779
0.001116427,-0.022193878,-0.000475105,-0.00389614,-0.023310305,-0.003421035
0.001130196,0.050562771,-0.000472543,0.017954948,0.049432575,0.018427491
0.001158557,0.031619048,-0.000471206,-0.007361185,0.030460491,-0.006889979
